用户ID,评论内容,会员级别,点赞数,回复数,得分,购买时间,手机型号
12421983521,"16G的6Plus实在用不下去了，分分钟爆内存，看准了iPhone XR的性价比，没有用3Dtouch的习惯，人像模式拍物品不虚化的问题 可以用focos解决，2倍屏也已经很细腻，64g和128也只差4 0 0。
到手的时候很惊喜好吗！丝滑到无法扶吸！
深度摄像头真的很爽
看剧的时候，听筒也是一个扬声器，立体声音效很爽，还在探索中。",银牌会员,230,30,5,29/01/2019 09:27,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12720755483,好！此评论虽然才一个字，但语法严谨，用词工整，结构巧妙，琅琅上 口，可谓言简意赅，足见评论人扎实的文字功底，以及信手沾来的写作 技巧和巧夺天工的创造能力，令人佩服佩服，再加上以感叹号收尾，实 在是点睛总体来说，这一次是一次非常愉快的购物体验。手机用着非常好用。别人说信号不好的问题，我倒没发现这种问题。,PLUS会员,36,9,5,03/05/2019 16:49,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12764409834,显示效果：很好 运行速度：很快，无卡顿 通信音质：很好，清晰 电池续航：基本一天+ 拍照效果：OK 其他特色：喜欢颜色,钻石会员,7,3,5,15/05/2019 09:40,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12500542806,"iPhone XR 的续航十分让我满意, 绝对是续航最长的iPhone. 前置摄像头的提升大, 后置不明显, 而我其实也不在乎手机的拍照水平怎么样. 流畅度比我之前的iPhone 6 有明显提升. Face ID 非常好用, 比Touch ID 要方便不少, 不过也有解锁失败的时候. 我入手的黑色款, 这款给人以低调、沉稳的感觉.",PLUS会员,89,11,5,01/03/2019 21:04,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12730777507,首先样子很喜欢，没觉得黑边对手机有什么影响，还是很美观的，手机有点重量，听说里面两块电池，续航能力很好。速度还是一贯的流畅，喜欢！京东配送也很快，一天到手！好评！手机贴的防偷窥膜，视频会显的暗！作为真香机，大家可以考虑入手。,银牌会员,18,4,5,06/05/2019 10:43,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12531508529,"送货很快，黑色大气，内存128够用，64考虑太小，全新未拆封，喜欢，喜欢，电池容量很大&hellip;&hellip;
买家电，上京东，我喜欢这句广告语，值得推荐，好评，
xr性价比很高的，双卡，全网通，多款颜色可以选择&hellip;&hellip;",钻石会员,112,4,5,11/03/2019 11:23,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12435782786,"总体来说不错的，网络上大家说的各种问题，觉得其实也还好，信号至今没发现有大问题，外观带透明壳或者黑色稍薄一点的壳子，可以大幅度缓解黑边。
另外，说说优点，1.续航很给力，目前使用一周多，冲一次电，亮屏最少在8小时以上，2.尺寸刚好合适，个人比较喜欢3.价格很美丽，性价比超好，国行都很便宜，各种出问题也有保证。",银牌会员,33,31,5,03/02/2019 21:29,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12830243072,分分钟爆内存，看准了iPhone XR的性价比，没有用3Dtouch的习惯，人像模式拍物品不虚化的问题 可以用focos解决，2倍屏也已经很细腻，64g和128也只差4 0 0。到手的时候很惊喜好吗！丝滑到无法扶吸！深度摄像头真的很爽看剧的时候，听筒也是一个扬声器，立体声音效很爽，还在探索中。,PLUS会员,0,3,5,01/06/2019 17:05,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12500115403,用之前的**手机拍的，红色很好看，正好今年本命年，嘻嘻嘻嘻嘻，手机比较厚，买了个手机套，套上去之后，感觉自己每天带了个砖，像素还不错，好像自动美化了色调啥的，晚上拍照片的时候会有一些模糊，刘海很丑，边框很大，但是，自家的孩子，也无所谓了,银牌会员,16,3,5,01/03/2019 18:47,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12407823264,都说黑边大，我个人感觉还可以，因为iPhone7也是有黑边的！系统很流畅，比iPhone7流畅很多！面容解锁还可以，如果要特别灵敏需要去设置把直视开关关掉才行！珊瑚色很漂亮，这个颜色最好还是透明软壳比较好！手机确实比iPhone7厚，但还可以，没有很夸张，手感不错！,金牌会员,16,5,5,24/01/2019 21:52,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12442271301,法拉利骚红色真的很风骚，女士特别适合也很相衬，机子屏幕开到最大，只有些许边框，可视范围极高，利用率也极高，裸机虽厚些，但手感极佳，加个全透明的壳就更好，既不流手又有份量。A12的处理速度很快，不会有一丝滞留。照片很清晰，电池的续航也很不错。,钻石会员,20,11,5,09/02/2019 21:25,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12501761265,手感非常好，有重量，128G的空间，能安装许多东西，直接从iphone6换到iphone xr，果真是质的更换，屏幕也大，分辨率也大，存储空间也大，颜色也亮，蓝色，对天空的向往，iphone6用了 5年，看这个能用多少年,PLUS会员,53,16,5,02/03/2019 10:59,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12578301644,手机非常好，特别中意，屏幕大 外形美观 这是买过最好最喜欢的手机，系统流畅 屏幕清晰 手感好，磨砂边框，玻璃后背，最主要是屏幕大呀，追剧非常好，大大大的喜欢！！！！,钻石会员,35,32,5,25/03/2019 12:58,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12750952695,真的很好看！比以前用的6s大很多，而且电池续航也好了很多，还能双卡双待，虽然没有双摄没有3Dtouch，不过一样用的方便，毕竟拍照我还是喜欢用相机，喜欢苹果的生态系统，真的很好用。,PLUS会员,7,2,5,11/05/2019 15:15,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12831157969,7puls更新换代，很香，一如既往的丝滑......喜欢，现在恢复备份了，全部软件数据都搬过来了，用了半天，说一下几点增强的，声音比以前更好更大声，相机提升了不少。其它有待发掘，谢谢,钻石会员,2,5,5,01/06/2019 20:42,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12339022867,当天晚上下单，第二天中午就到了。外观方面，黑色的机器很漂亮，手感没的说，这一代的iPhone喇叭比上一代好多了，有种重低音的感觉。速度方面因为我不打游戏，没有感受，日常完全足够了。完美的机器。,PLUS会员,72,8,5,05/01/2019 10:26,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12790346175,好评，手机续航超强，一直用iphone这是我用过续航最强的手机了，当然跟大容量的安卓机没得比，但我已经很满意了，用了一个多月以后才来评价的，我觉得很棒很优秀，边框可以忽略不计，屏幕质量也没那么差，因为没有用过xs max所以没什么感觉，我对显示这方面只要不是颗粒感太严重都可以接受。,金牌会员,6,6,5,22/05/2019 09:31,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12443771481,边框果然可以停航空母舰哈哈哈哈，但是续航真香！双卡也不错，买之前看论坛说信号不好，还很担心来着，没想到一张电信卡一张联通卡，信号竟然还比原来好，感觉中奖了，开心呵呵哈哈哈。,PLUS会员,123,30,5,10/02/2019 19:55,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12808344259,3月底下单，之前用的5S，感觉信号差不多，双卡有些麻烦，手机运行快不卡顿，双扬声器看视频很给力。face id用着方便，相机方面也很不错，喜欢苹果的live photo动起来很有意思。充电方面原装5v1a充电器慢的出奇，后来15买的紫米18W qc3.0可以激活iphone 12W充电。充电器值得购买,PLUS会员,1,2,5,26/05/2019 23:14,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12128632667,"屏幕不错，PPI与现用iPhone6一样。XS Max的OLED是三星的P排列，绿像素458PPI，红(蓝)像素数量是绿像素的一半，也就458/sqrt(2)=324PPI，显示全红或全蓝图形的解析度与LCD是一样的。
除了3D Touch外，该有的都有了，速度挺快，很满意。",PLUS会员,49,8,5,13/11/2018 20:00,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12651569064,手机很好用，流畅没得说，本来一直观望中，后来直接换了，拿到手感觉很不错，反应速度极快，从小7转过来的！都说边框宽，网络不好，屏幕分辨率怎么怎么的，自我感觉都没有那么严重！！总体感觉很不错！,PLUS会员,20,7,5,15/04/2019 13:06,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12816293396,手机真的好棒，运行速度很快，电池也很给力，一天一充，屏幕清晰，显示效果很棒，用了一段时间来评论，没有任何问题，音质非常好，听歌看电影很舒服，给京东一个赞，,PLUS会员,0,1,5,28/05/2019 23:31,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12591167811,纠结了很久，还是来了xr，屏显示挺细腻的，至于黑边，真得可以忽略，没有啥影响，刘海，习惯了，也没啥，苹果的系统用着舒服，应用干净，不像安卓，一堆的广告，这个很好，封闭的生态还多为用户考虑，赞一个！,PLUS会员,1,6,5,29/03/2019 07:00,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12600015350,红色真的很好看！比以前用的6s大很多，而且电池续航也好了很多，还能双卡双待，虽然没有双摄没有3Dtouch，不过一样用的方便，毕竟拍照我还是喜欢用相机，喜欢苹果的生态系统，真的很好用。,钻石会员,10,5,5,31/03/2019 18:12,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12471977924,用了几天，感觉还是很不错的。领了张券减了四百，不知道划不划算，反正也买了。红色真的太太太好看了！说句实话，XR除了屏幕的分辨率低了那么一点点之外，没什么缺点，电池续航也很棒！一天下来，发信息，玩游戏也不用充电！A12也是很赞的！反正用惯了苹果，永不卡机，真的换不了其他的安卓机（不谈爱国主义），后续再来谈用户感受,钻石会员,19,6,5,21/02/2019 00:00,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12728860376,手机很好，新手机就是不一样，很流畅啊！质感也不错，屏幕很大，各方面都不错，很值得买！比实体店便宜太多了！京东值得信赖！买手机找京东！不错不错.,银牌会员,8,3,5,05/05/2019 19:15,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12337532578,在京东买的第6部手机，体验感非常不错，不知道里面是不是加信号增强器之类的，信号特别好，地铁，开车，高铁都试过；屏幕显示没有说的那么夸装。,钻石会员,19,7,5,04/01/2019 19:39,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12444240763,"真机很棒，做工还是一如既往！！
白色的玻璃后盖很漂亮！！
256G很爽！再也不用担心不够用了！！
全面屏真的很爽！
黑边问题确实有，不过可以接受，用黑色的壁纸就好了！！第三部iphone 了，感觉没必要上XsMax，死贵不说，很多功能用不到！都是A12芯片，足够用了！！！",钻石会员,8,5,5,11/02/2019 02:32,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12343943522,"电池续航挺好的 一天大概能用8.9个小时这样 人脸识别也很快
不得不提真是吃鸡神器 买来试了一把就吃鸡了 很清楚 远远就能看到人在哪 在网上看xr和x**xr的屏幕对眼睛好一些 xs更高清一些 感官和健康大家自己选择吧",银牌会员,7,4,5,06/01/2019 16:52,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12383104343,感觉非常的nice ，很喜欢 加上活动时候买的还便宜了很多，个人觉得xr 比x 好太多，双卡双待 这就是非常方便的 ，虽然分辨率没有x 高，也不是双摄 但是没什么区别，也就一点点不同，很满意好评好评,铜牌会员,113,91,5,17/01/2019 20:13,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12564154446,用了一段时间，还是挺好的。各种操作，都很方便。外观也时尚，白色很好看。双卡双待，便捷。屏幕清晰，拍照效果也杠杠的。喜欢！,PLUS会员,44,34,5,21/03/2019 09:46,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12452703850,"用了一段时间才来评价的，感觉还不错，手机非常的流畅，分辨率也很不错，感觉，续航能力非常的强，我现在还是有以前随身带充电宝的习惯，但是几乎已经用不上了，续航真的是史上最强，非常的nice。
表扬京东的物流",铜牌会员,55,17,5,14/02/2019 17:26,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12745625296,已经使用了大半个月了，感觉是国行正品！值得表扬的是电池电量真心耐用！手反应速度也比较快，之前用的是苹果6升级这款感觉提升了很大的档次了，特意选的白色这款感觉素雅些！,铜牌会员,3,1,5,10/05/2019 06:58,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12669633016,颜色很好看，天蓝色的那种，不浓也不淡，使用方便，通讯录直接与原先手机靠近就能直接同步，很人性化。屏幕也大，视野震撼。然后就是厚度比7是厚了一些，更有厚重感了，哈哈。玩游戏也爽，很流畅，画质也不错，赶着活动入手的，4999已经算是很便宜了，不错！,PLUS会员,2,5,5,20/04/2019 08:38,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12334351513,"宝贝收到了,卖家发货很快,物流也非常给力,客服
服务态度极好,很有耐心、给人一种亲切感,好喜
欢。还有包裝精美,高端大气上档次,看得出来商
家很用心。拿到手还不错吧,比较有质感,比6sp小
点,很流畅,续航是真的不错,信号还行",PLUS会员,56,4,5,03/01/2019 21:10,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12699954346,外观，比8p小一圈；可用屏幕，比8p窄一点，长一些。用起来很流畅，显示效果也好。照相色彩比8p强得多。其实没必要追求双镜头。最方便的选它理由当然是双卡了。,金牌会员,12,2,5,27/04/2019 20:57,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
12687493882,性价比很高。我不经常拍照，所以摄像拍照功能够用了，但是怎么（除了图像处理）感觉没比6s强多少......屏幕方面，毕竟从6s过来的，没用过oled，黑边框可以接受的。分辨率显示方面已经很好了。信号的话跟6s一脉相承，都不算太好。除去上面的槽点，整个机子很棒棒，操作顺滑度、流畅度、app开启、运行速度都非常好。配色也跟我的T580很配,PLUS会员,12,1,5,24/04/2019 17:06,Apple iPhone XR (A2108) 256GB 白色 移动联通电信4G手机 双卡双待
